R_Abundance (%)	Reads	superfamily	phylum	class	order	family	genus	species
0.068	6700	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cerasi
0.002	150	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium pininemorale
0.001	102	Eukaryota	-	Spirotrichea	Stichotrichida	Amphisiellidae	Paraurostyla	Paraurostyla sp. PUJRC_G6
0.001	54	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia gerundensis
0.001	140	Eukaryota	-	-	Kinetoplastida	Trypanosomatidae	Lotmaria	Lotmaria passim
0.001	54	Eukaryota	-	-	-	-	-	Rhizaria sp. SCN 62-66
0.002	200	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sp. Z5
0.001	70	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. C1
0.001	62	Eukaryota	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Baudoinia	Baudoinia panamericana
0.009000000000000001	844	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia sp. BSL10
0.001	58	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus laetus
0.003	310	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces sp. UFMG-CM-Y427
0.005	544	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Neocallimastix	Neocallimastix californiae
0.001	96	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Piromyces	Piromyces finnis
0.003	284	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Anaeromyces	Anaeromyces robustus
0.001	94	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia sp.
0.001	54	Viruses	-	-	Caudovirales	Podoviridae	-	Bacillus phage Stitch
0.001	54	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter glacialis
0.37799999999999995	37448	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium sp. FSWF8-4
0.004	356	Eukaryota	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Pecoramyces	Pecoramyces ruminatium
